Baryon,Ansatz,mPS_cut,mps_cut,chisqr,AIC,M_CB,M_CB_err,F2,F2_err,A2,A2_err,L1,L1_err,F3,F3_err,A3,A3_err,L2F,L2F_err,L2A,L2A_err,F4,F4_err,A4,A4_err,C4,C4_err
Sigma,MC4,0.72,1.07,25.913493118507287,191.9134931185073,0.7999470141975156,0.019035862641508805,0.9730013499674477,0.074693031572316,0.6637668260380222,0.02815531877426558,-0.1250506616445051,0.03213588053270475,-0.37465259823211583,0.07941439665830874,-0.2269923965705662,0.013202286396205132,0.1577022993642639,0.08878058935320926,-0.026100787567110262,0.023905072486922772,0,0,0,0,-0.1695491211684974,0.024065180488982874
SigmaS,M2,0.72,1.07,100.65812870189434,256.6581287018943,1.2176446880230707,0.019288182378078167,0.5087210311807341,0.016266842110431168,0.25641999204481647,0.00602846245049149,-0.22232524115840555,0.03249498224709976,,,,,,,,,,,,,,
SigmaS,M3,0.72,1.07,64.64707013785521,165.13415912522552,1.252888030294953,0.04662769728999572,0.4451976677389141,0.20443465116902465,0.39596533703234726,0.050472067212833926,-0.3383189147649029,0.06728178859313078,-0.17866629116716157,0.1943545815141724,-0.12638788862895634,0.02682646628863064,0.3580587091573598,0.1721554507424029,-0.00036685317994576173,0.04998516084521506,,,,,,
SigmaS,MF4,0.72,1.07,63.129856985254364,167.1273188747367,1.3625955542578136,0.10722798913006004,-1.823106137511942,1.4382919165976156,0.3958006165458243,0.049495386737749225,-0.34093743923809905,0.07647200490849149,5.3090922789371575,3.310654545842379,-0.12952129191092265,0.02662718355854654,0.3691378531977957,0.20973507480838938,0.0054238486418639945,0.05106947958459957,-3.688301133010916,2.2313103750330052,,,,
SigmaS,MA4,0.72,1.07,70.09041587662226,236.09041587662227,1.2670283701593887,0.043842628924962046,0.3987583724747217,0.19949097220057083,0.21486587127861934,0.335303276421578,-0.3320371922888037,0.06935648777962733,-0.11559651452246403,0.16499253892825408,0.24613258925856407,0.6721025215672272,0.34371246879609885,0.17631658152897722,-0.012745039135854952,0.05984462198538647,0,0,-0.19691786043952425,0.348991172577626,,
SigmaS,MC4,0.72,1.07,65.18729899304375,231.18729899304375,1.2410908349237824,0.04282052044487594,0.36598674052497504,0.10377221447436624,0.441486499026881,0.06534178085344422,-0.31652075832119864,0.07044579908740345,0.003911879566221445,0.024019697160027345,-0.13800465625907476,0.03210979989817836,0.3002928560904288,0.18776413399177871,-0.007730638397874429,0.05217046135331892,0,0,0,0,-0.0920427556582204,0.04960676432879049
Lambda,M2,0.72,1.12,66.69422683793255,214.69422683793255,1.0171012173746683,0.016743796207395745,0.6226440227772166,0.011638479403050628,0.275285065334128,0.00365542612641212,-0.12151231601331819,0.02657721642005706,,,,,,,,,,,,,,
Lambda,M3,0.72,1.12,21.865715049012483,156.35845434506578,0.9845274841657123,0.033348147421313534,0.86576485621073,0.12814439726716265,0.40743124543857717,0.02946825851768714,-0.1521070806954198,0.054466159842255585,-0.34663735996025125,0.13682341089876865,-0.12569691777143682,0.014191548028540085,0.08935362915651092,0.1033718293847252,0.023930333246437223,0.03602177606717833,,,,,,
Lambda,MF4,0.72,1.12,21.862976566443024,158.36438294277406,1.051619092582792,0.06229037530348991,-0.489775881529205,1.022122897081734,0.4105742843492374,0.028175554230726152,-0.15725216582474713,0.05644341245031079,2.90455232332726,2.510607067117435,-0.12698666285675114,0.015355010471061553,0.11428188503516308,0.12697888460765835,0.021355695367652677,0.03287703341304017,-2.1836096564365484,1.606182762056898,,,,
Lambda,MA4,0.72,1.12,23.302049627652284,181.30204962765228,0.9847067307333301,0.03420215869276144,0.865801338391081,0.12965851474630496,0.4067904020228126,0.03774524785876432,-0.15247651881097224,0.05685671947722515,-0.34783330805382384,0.13405294758807212,-0.12407295795181927,0.02959099959557343,0.0909633619171352,0.11944446268597833,0.023580415278217852,0.03643012035545363,0,0,-0.0008128437510437451,0.01222644245378059,,
Lambda,MC4,0.72,1.12,18.25291063042433,176.25291063042434,0.9788641297116392,0.034267568790207426,0.872839753007727,0.11604647028402404,0.41915106217855636,0.033206773982738524,-0.15311949188380422,0.0537958562926302,-0.316769065157571,0.16168480298929455,-0.1248147453179126,0.013720702021747258,0.0808771041763564,0.09866945315396457,0.034732691259900986,0.036667830203938157,0,0,0,0,-0.05786784601103787,0.021207553862214852
Sigma,M2,0.72,1.12,296.42357045558265,444.42357045558265,0.8790412262565523,0.011592155930590264,0.6692342902719564,0.008441248452970673,0.33590959932593273,0.003131073241622928,-0.10234765942335389,0.018515654408152143,,,,,,,,,,,,,,
Sigma,M3,0.72,1.12,80.02793299793105,157.31193332783494,0.8307982545855461,0.020866714089680105,0.871267679539937,0.07823900950516927,0.6062374071895502,0.019832380734201238,-0.13601715491255587,0.03525445480628514,-0.38219251625385364,0.08072602775032378,-0.2105788366685832,0.00876439352494296,0.21384278643104526,0.09587496428440984,-0.044914894433049773,0.02495663879894701,,,,,,
Sigma,MF4,0.72,1.12,72.99594531836142,159.21659908863936,0.956930098457379,0.03208809287536862,-1.7299745989133015,0.35823173699382993,0.6029941496660407,0.02030691437545562,-0.14624783512221823,0.03577679099857717,5.969222143075296,0.8312349001575576,-0.21245009135607162,0.009403186506869998,0.24439155767639298,0.09570257802284543,-0.036411414892621285,0.024822279140773645,-4.3208514146437675,0.5354574102307863,,,,
Sigma,MA4,0.72,1.12,85.00935459794898,243.00935459794897,0.8268349842730127,0.02129526227742895,0.8629999116586706,0.07883992676950413,0.6674962626848928,0.0454327292018577,-0.1349124406227729,0.03460029146102789,-0.37373568517770006,0.07827502865520275,-0.32390552736108225,0.07452503741533884,0.21588556601120767,0.09293145306826399,-0.04817948550781451,0.024936687869140536,0,0,0.05743525053241891,0.03842330802519767,,
Sigma,MC4,0.72,1.12,29.208625818036516,187.20862581803652,0.8143097342886456,0.021696633262169418,0.9355867842129738,0.08011324904344452,0.6262906309741789,0.017854513492805646,-0.13907526771970763,0.03520753878612154,-0.35330806270687454,0.08466534894623712,-0.2092718306629876,0.008574707996033715,0.17804117516366172,0.0892533282675356,-0.003898569175223599,0.016032060685678147,0,0,0,0,-0.14740181076859685,0.017004839622171225
SigmaS,M2,0.72,1.12,110.5282737190219,258.5282737190219,1.2240638059986417,0.019218369769480992,0.5104124624955011,0.015530250529875278,0.2478022769401279,0.0051258865961142375,-0.22943630200617313,0.03242079555889185,,,,,,,,,,,,,,
SigmaS,M3,0.72,1.12,65.00146961518013,157.06559786254394,1.2539554128235721,0.04513894420634834,0.4385795953194018,0.19566832457085445,0.3974872125777375,0.03574334822320607,-0.3401727565827313,0.06612788463973074,-0.1753409064842023,0.18431535589114698,-0.12695665060701894,0.020896968019363527,0.36588802162665024,0.1759482253008846,-0.0021084721589871925,0.04338236454682244,,,,,,
SigmaS,MF4,0.72,1.12,64.1650015169202,159.06941669194867,1.4113770848014697,0.05880184208034134,-2.722258728161961,0.5777514282910943,0.3927863599608874,0.03742168375172428,-0.3502179518224642,0.06948094486534973,7.43594781615478,1.374672052942441,-0.12884790629298098,0.02036090275751816,0.3940581514562358,0.19432438449983525,0.008485425723884239,0.04424065077089957,-5.104522203985287,0.9096508458215933,,,,
SigmaS,MA4,0.72,1.12,70.13521726326648,228.1352172632665,1.2627539044732226,0.04650831417513612,0.2981271994967989,0.12352150069159062,0.42543917167944834,0.1671305473508644,-0.3314942855147158,0.07000689354977707,0.010762973910993338,0.05884420741866569,-0.18142261451903408,0.2719386748567949,0.3352919168077386,0.18715851917531245,0.00035699358786555376,0.049163093628233755,0,0,0.02632153239825736,0.1317525452148996,,
SigmaS,MC4,0.72,1.12,67.00471423047583,225.00471423047583,1.2513649862873875,0.0475627843465265,0.4220102712733593,0.2105903979228631,0.39968767979153397,0.04592075249732963,-0.33902220749631173,0.06856235349596851,-0.1269694105402533,0.1979170550345885,-0.11604486672689576,0.025798570528025172,0.36485786742970705,0.17187791580381162,-0.00032651181228940396,0.04471414657141972,0,0,0,0,-0.048346493228371326,0.032059253280234665
Lambda,M2,0.72,1.17,91.9586188529919,235.9586188529919,1.0131651513397177,0.01640964921218724,0.6185036974112592,0.011948301529166372,0.2692425320378201,0.002936771548236461,-0.1095932675803098,0.026620734483753183,,,,,,,,,,,,,,
Lambda,M3,0.72,1.17,22.486125974181427,152.35692263451082,0.9886521892235421,0.03612725577945419,0.8563020222314839,0.140182088579606,0.40189459910387265,0.0299822218641273,-0.15761379023143166,0.05699327939186996,-0.34093908229958314,0.1410311859561662,-0.12744874578690368,0.01492753490175111,0.09455240611357091,0.12993573786444423,0.035774730221239046,0.030992894619453464,,,,,,
Lambda,MF4,0.72,1.17,22.852519625617248,154.36858902621964,1.0625091341457527,0.05924487828114211,-0.6595711028097222,0.8738845712102857,0.40822780289873467,0.03763040576815174,-0.15859712978488466,0.0571461625341928,3.2712442793183176,2.048987287314382,-0.12869639766392807,0.01593544166230862,0.11545463751941934,0.13649095545348888,0.02782645094534545,0.037803972109036736,-2.405469636716991,1.3503330377900316,,,,
Lambda,MA4,0.72,1.17,24.303869659884697,178.3038696598847,0.991371641567615,0.0383922076108556,0.8703825247005921,0.13266105593560917,0.3338987398156674,0.030034851632020132,-0.15529893394008942,0.05791884339292658,-0.3538354628126632,0.13277683819031016,-0.0007745547111158661,0.02419920652107884,0.0888961256666449,0.1374216318909162,0.032639530569709196,0.03058033869638513,0,0,-0.06090415652992781,0.015023087180046385,,
Lambda,MC4,0.72,1.17,18.34641040804904,172.34641040804905,0.9784065234880315,0.03364397531136187,0.8737648045906363,0.11933879965837413,0.42044570952264093,0.03397174452725771,-0.15222676472453878,0.054680473456801326,-0.31828932337208565,0.16765324882391414,-0.1259460677859251,0.015955419248246505,0.07962294569700357,0.0971412415484775,0.03271204815539833,0.03187353932323675,0,0,0,0,-0.05452159282333187,0.02143716046940837
Sigma,M2,0.72,1.17,388.0057832137227,532.0057832137227,0.8780024502974095,0.011755135251247717,0.6620317244749175,0.008452247763765741,0.32677788286609655,0.002333600484662246,-0.09185236114490944,0.01834108935836337,,,,,,,,,,,,,,
Sigma,M3,0.72,1.17,87.68047488504865,153.39175356960394,0.8397742005888272,0.02246893830288077,0.8543016067929271,0.08504963272313859,0.5902881538242178,0.020142207661852374,-0.14797105011961909,0.036857500299875334,-0.374022032481843,0.08294181756185653,-0.21202279896998028,0.011216779625477513,0.2237734209534922,0.09549123669809542,-0.01606843934049171,0.01958141803299158,,,,,,
Sigma,MF4,0.72,1.17,80.81320636620306,155.3034388123581,0.9468342686024447,0.039582505001781954,-1.3527637974119875,0.49246033363359665,0.5854925452458286,0.020932379110368826,-0.1565133841065219,0.03774553596898236,5.018869089470474,1.1704957998548515,-0.21072735414758223,0.011270615286787883,0.25039455092413,0.09528139661889756,-0.010455633815452892,0.020053615479983338,-3.671885657559152,0.7972099911595456,,,,
Sigma,MA4,0.72,1.17,93.22097135122559,247.22097135122556,0.8392295299232324,0.022174005034178546,0.8518855297656254,0.08620333990692908,0.6023541763742033,0.04867066688595667,-0.1481809064721724,0.036209464541472,-0.37179295130559886,0.08552168714650332,-0.23467055246374474,0.07901397896478296,0.22460545709567475,0.09644113211331334,-0.01574244603745751,0.019409785126527267,0,0,0.011070062969529483,0.038056402363335004,,
Sigma,MC4,0.72,1.17,30.344420117816668,184.34442011781667,0.8120537644874977,0.021459632128874917,0.9395932547680963,0.0795075160523806,0.629166441808235,0.021771156158070903,-0.134225373599144,0.03508574882828386,-0.3602821009029181,0.0804269389766506,-0.20711508346201762,0.011228995616325177,0.17596856728356924,0.08732118383458748,-0.01743520674081987,0.018788661850886037,0,0,0,0,-0.1376137675545136,0.01641566738431796
SigmaS,M2,0.72,1.17,141.0557418236576,285.0557418236576,1.2198218218217145,0.01901322374633474,0.509837735584264,0.01514313735323558,0.23887271215691616,0.004110294027012157,-0.21680791627732487,0.0315937612405614,,,,,,,,,,,,,,
SigmaS,M3,0.72,1.17,67.34422873624747,153.06895601168645,1.2533196684894081,0.045235632574335494,0.4299651774968626,0.17941639114034746,0.40900092398752863,0.03851685657398718,-0.34137346188262385,0.06816248367188715,-0.1631376426406228,0.16172962188438106,-0.14016761933836414,0.01975714506863714,0.3664918269224834,0.18105061426545677,0.0017695244733622441,0.03454149680848466,,,,,,
SigmaS,MF4,0.72,1.17,66.24620614862957,155.06848719594564,1.4228143343662865,0.06191024957553992,-2.988606374968782,0.5207160533155619,0.4063183533845931,0.03866885262189079,-0.3509810104528168,0.07136479120919059,8.056191224860267,1.1122321295975581,-0.14076354192359486,0.021055480406309307,0.39644869579316655,0.193137108135502,0.008558357952919933,0.03565303976936504,-5.502354860615597,0.7537061735455168,,,,
SigmaS,MA4,0.72,1.17,72.2658888232941,226.26588882329412,1.2717064330744834,0.0426281718781536,0.2829036257454054,0.14263125550685268,0.32143170685250455,0.11300592466998016,-0.3331143104837756,0.0695191413981644,0.03267918662636145,0.05625992022324196,0.016332866144645755,0.20274348021976635,0.3328529310494721,0.18881080607513834,0.0033706015623666073,0.036022171369702975,0,0,-0.0755128689214673,0.10055264006206524,,
SigmaS,MC4,0.72,1.17,70.58879357477062,224.58879357477062,1.249312278570899,0.048054150583326294,0.43355429993278527,0.2243330044291716,0.4183977321796767,0.04180114478193164,-0.340950129243543,0.06904846539674903,-0.15091359606655264,0.25235736652180646,-0.13748527919088294,0.019722754545640098,0.37042544622978807,0.1755351360725867,-0.00253878716149835,0.03672703710421519,0,0,0,0,-0.029763584006540316,0.03300267813845052
Lambda,M2,0.72,1.22,91.52352696805168,235.52352696805167,1.013037696259317,0.01664405924244816,0.6186360904025878,0.012031213141766028,0.2692135451557298,0.002922666512818528,-0.1094873277132063,0.025826147206752803,,,,,,,,,,,,,,
Lambda,M3,0.72,1.22,22.360753412907464,152.35493259385566,0.9880302527924372,0.03572117959826371,0.8567824277788268,0.1411540731615294,0.40209966609925707,0.031736116637462786,-0.15647728088822804,0.05592637895991891,-0.3399289566165867,0.14050824729165295,-0.12746152982229597,0.015217330958091982,0.09237182412525316,0.1325594662164262,0.035408665706878534,0.031214304243373688,,,,,,
Lambda,MF4,0.72,1.22,22.280895767863374,154.35936928657844,1.049228941194161,0.04391495362484399,-0.3747400823080058,0.5597681251708172,0.4010354122683262,0.030780890914776204,-0.16081234975393432,0.05677120557596563,2.623409394569931,1.382434332935392,-0.1275176816455441,0.015095467382855055,0.10752778592957218,0.1330165806663211,0.03737521297480599,0.030249409685270498,-1.989265777535107,0.9486298053867346,,,,
Lambda,MA4,0.72,1.22,24.261970106025267,178.26197010602527,0.98957503488235,0.03981241050685269,0.8837667895963398,0.1441902561828322,0.326980408649007,0.034109887333293565,-0.15312720562109783,0.059027144288986755,-0.3643836123495654,0.1492823636854114,0.011825956544660475,0.03150102935111901,0.08192655794977907,0.14749636653840173,0.03280725185741282,0.030014620473920752,0,0,-0.06706165276871265,0.019369009313093016,,
Lambda,MC4,0.72,1.22,18.216567311713785,172.2165673117138,0.9783643810933209,0.0316658615656733,0.8686941739916478,0.12367281434972166,0.4205358440005278,0.03576005636136714,-0.15106786251303977,0.05027159665578146,-0.3101902808835758,0.16317819713333376,-0.12612137761591824,0.01518927257307598,0.0765988746507607,0.09549263448133292,0.03280424189049694,0.03162671872949119,0,0,0,0,-0.054386453010238034,0.02139401935670862
Sigma,M2,0.72,1.22,381.2647186190463,525.2647186190463,0.8780365842674276,0.011066554447709431,0.6620097576620347,0.008536072780270243,0.32671970824853425,0.0023347466535333927,-0.09189432109432541,0.01846406523298487,,,,,,,,,,,,,,
Sigma,M3,0.72,1.22,86.37451349124885,153.37102402367063,0.8395325450187916,0.022799828930978094,0.8538133247011863,0.08390898373641376,0.5903197336194226,0.020881271844989113,-0.14752153459544587,0.03592418115423303,-0.3728396211570365,0.0836467056263997,-0.21217820563200201,0.011450472825277586,0.2232376517011621,0.09833748679260029,-0.015871260668908635,0.019419738995359925,,,,,,
Sigma,MF4,0.72,1.22,79.61080575514099,155.28404525411517,0.9626436589062384,0.030864176317502823,-1.6785085091259933,0.31023822742141993,0.5846469565246091,0.020266787067596992,-0.15783597250987558,0.03819878537946916,5.811035815022265,0.6668479422233595,-0.21073942922583677,0.01161153297856532,0.25527093769448594,0.10100226054838574,-0.008880431534024576,0.020124525540271367,-4.209538820234419,0.44274240969340894,,,,
Sigma,MA4,0.72,1.22,91.83325641357595,245.83325641357595,0.8389660842554023,0.022505586615573003,0.8509503716077833,0.08990908467049019,0.602849746530709,0.047669608554827714,-0.1476973880496295,0.036132806307617504,-0.37014783893310166,0.08507122617727036,-0.2354425237875969,0.0757948356477447,0.22422951810823344,0.09550011227348754,-0.0157206361583724,0.01943307213326155,0,0,0.011346523972881793,0.0369825675983859,,
Sigma,MC4,0.72,1.22,30.10580561309381,184.10580561309382,0.8116157194643616,0.02021157096690107,0.9404828253788309,0.07628014133401262,0.6294016438705932,0.022448276340558904,-0.13358706641477575,0.03619650960743137,-0.3602311285161949,0.0815226309347522,-0.20720138417360656,0.011624594745984762,0.17464379570651067,0.08941266651416153,-0.017543198375661,0.019141322570946966,0,0,0,0,-0.13780163948373952,0.016031023257851246
SigmaS,M2,0.72,1.22,139.68220781968466,283.68220781968466,1.2196462165371738,0.01909315810302825,0.5095166924825378,0.015048776372051709,0.2389052485859241,0.004225016897411005,-0.21638894126945488,0.03109950340804621,,,,,,,,,,,,,,
SigmaS,M3,0.72,1.22,66.8896913810401,153.06174113303237,1.2521769702355885,0.04420182429058461,0.43129924298764805,0.18880096199379354,0.40981998087334287,0.03831546617378284,-0.3395337760142503,0.06911665110991727,-0.16223031938181087,0.1640339514998993,-0.14064747024287472,0.020188167342614846,0.3630071599851715,0.1850432384330133,0.001429355987276819,0.03496340583987998,,,,,,
SigmaS,MF4,0.72,1.22,65.31995881236219,155.05354772278002,1.3701797439233063,0.10936035442444325,-2.026200523171176,1.486947169367145,0.41291124714582783,0.04457931543178151,-0.3462369625201718,0.07561662440321404,5.8134574050960754,3.3498399195876942,-0.1435972173965629,0.023824715008763278,0.3973344812569155,0.19561770266793221,0.0021553346283229666,0.03787071911199296,-4.055291866115443,2.222389050041045,,,,
SigmaS,MA4,0.72,1.22,71.33606537759094,225.33606537759096,1.267028044636806,0.042891560137037654,0.3170309355224574,0.12646295630738907,0.33334316650652385,0.12230923975840224,-0.33304415433901824,0.06840603097128362,-0.009923795026026711,0.03649408413355801,-0.002684887910674255,0.2207324511726799,0.33669605972172423,0.18113344751655658,0.0021368899801655437,0.036421251865637945,0,0,-0.06674300841302153,0.10624620637996354,,
SigmaS,MC4,0.72,1.22,70.07068782334562,224.07068782334562,1.2481942159445771,0.04795549990458081,0.4376923452150542,0.23345059654016587,0.4188457123422529,0.04086733048680369,-0.33964623536791383,0.06954485239290598,-0.15408177623372676,0.2581929150338566,-0.13755475433980008,0.01973823825472454,0.36791492412956917,0.18000353128626534,-0.0026242785625649693,0.03609708159421929,0,0,0,0,-0.030222972103098517,0.033675242410006134
Lambda,M2,0.72,1.27,135.6621150952797,265.66211509527966,1.0214879629338542,0.016544515751846456,0.6129652396874532,0.010792871336726684,0.25854922844533956,0.002644110024514146,-0.11417090971963026,0.0266673372023232,,,,,,,,,,,,,,
Lambda,M3,0.72,1.27,31.52322618795703,138.4503318026851,0.9836807146353027,0.03816691576001785,0.87115542668364,0.1369175556129335,0.4031122752788914,0.021676445907757413,-0.14760759353215325,0.054984587325758005,-0.36622256890368826,0.11531859027818886,-0.11097857474037663,0.009394817706228006,0.10094553768427983,0.13105692579735673,0.003671936141555524,0.02640739733725083,,,,,,
Lambda,MF4,0.72,1.27,31.949014451697764,140.46302919495213,1.0183493627518745,0.04660790802083903,0.1339344130278426,0.4203727441762468,0.40033462014503696,0.022474386729503082,-0.14312559942586925,0.06150446998160872,1.410430705616629,1.0063429266849717,-0.11025096255408835,0.009098219838727467,0.08473365290944725,0.15892979513282413,0.006657354439446414,0.028958968366668676,-1.1706123306231642,0.6591934732394125,,,,
Lambda,MA4,0.72,1.27,31.794807031869468,171.79480703186948,0.9774907729109348,0.034345429943988925,0.8614435911664391,0.13625397014055696,0.48356303537588885,0.04779235445118157,-0.1473012433150851,0.05196721074278135,-0.35846889646282654,0.1326768377073074,-0.24315480376049808,0.07679303474692545,0.10641097121657214,0.10112393515417324,0.002218475414643187,0.02675831881974853,0,0,0.05788964752972413,0.03333806180476716,,
Lambda,MC4,0.72,1.27,27.93948076490296,167.93948076490295,0.9799946432914863,0.03336971942586664,0.8493921831732905,0.1369455321745343,0.4122906240087387,0.022650163610376195,-0.1449946370775015,0.04940431374399609,-0.3039829769107588,0.13893872698487225,-0.10712534889850245,0.008783682566684048,0.08981773004764515,0.09230195694900097,0.0032503476814780864,0.024480299908731403,0,0,0,0,-0.03993781180082667,0.012412332425544577
Sigma,M2,0.72,1.27,621.2132553725453,751.2132553725453,0.8904542305150488,0.011303644862936002,0.6451635317967622,0.007873261380051955,0.3072230712931552,0.0021756248036027825,-0.09299800407146078,0.01929031681459853,,,,,,,,,,,,,,
Sigma,M3,0.72,1.27,106.14340417587007,139.51633434536956,0.8379901738031408,0.022328810772004548,0.9060936160987088,0.08224063407075932,0.5734264892189076,0.014716418328501568,-0.1473791462327015,0.03646434732752882,-0.45242892733950413,0.07356951456228078,-0.18979450583775997,0.007047502548118978,0.23752061537584096,0.09674766443087446,-0.028735271149091288,0.021157007327818222,,,,,,
Sigma,MF4,0.72,1.27,100.29583229156403,141.45356278683425,0.9301434754452236,0.033764353745098674,-0.997945098739015,0.3913168339530573,0.5698399786160782,0.01506031669478003,-0.15156469587170657,0.036294094282400186,4.1773270218675105,0.9077742394479937,-0.18762538894384628,0.007102368202646092,0.2524988160216733,0.09818141653558005,-0.02699692961889522,0.021777839585778405,-3.1293404857213964,0.6136757457842767,,,,
Sigma,MA4,0.72,1.27,108.54521290873228,248.5452129087323,0.8296906037170735,0.021549787519157038,0.8902486513313104,0.07912386503986835,0.6730930180291117,0.03367109413562153,-0.14392605890442323,0.035608860187140656,-0.4306300473593083,0.07228929857565458,-0.3569327448269948,0.04743953351469077,0.2328425716502106,0.09248493009577063,-0.028673436087496312,0.02124299903437163,0,0,0.07368914530160287,0.021283235882178328,,
Sigma,MC4,0.72,1.27,48.922182490081596,188.92218249008158,0.8256799868337995,0.022332378965949085,0.8819764121079066,0.08367111366737712,0.5889736135924846,0.014834847802638884,-0.13635526047035817,0.036288730796471075,-0.3128750180524477,0.07992270451678823,-0.17702777431362354,0.007074065694129328,0.1840612506997005,0.09085412808072413,-0.023292858995995203,0.019838783988783474,0,0,0,0,-0.10538887802902164,0.01014245945635367
SigmaS,M2,0.72,1.27,155.87580331189542,285.8758033118954,1.226204607112896,0.019125790202863646,0.5110437086019463,0.014242065582378227,0.23347812310710542,0.003695618072854734,-0.22484680140137972,0.03232616912632599,,,,,,,,,,,,,,
SigmaS,M3,0.72,1.27,89.08424686278295,139.27263209803976,1.2660568115410955,0.046418934348329666,0.38583240173381794,0.18595684343393942,0.3715015956732519,0.02697136811044848,-0.3485642182339235,0.06760438536643171,-0.1612773517992523,0.16307973922246485,-0.08517179432573513,0.013052172958133726,0.43918646704665143,0.1753962243038436,-0.039534095386536405,0.035412091700144525,,,,,,
SigmaS,MF4,0.72,1.27,89.40537689758453,141.295730099965,1.2991043647227878,0.13531678120817503,-0.41613622638668735,2.0407154266059977,0.3691472294876187,0.025572238264237046,-0.3381741948393679,0.08370833001847516,1.8132803367964931,4.7674910454125605,-0.08658696210420283,0.016450491355573055,0.40660114036503037,0.235866003278686,-0.03205872133088988,0.04052446284682215,-1.3119418671838994,3.1881759093917164,,,,
SigmaS,MA4,0.72,1.27,86.62929567905381,226.62929567905383,1.2446879898175958,0.0473312105764192,0.3893259236122637,0.22175209044776167,0.5619645381945944,0.12417874568542775,-0.33824155257341504,0.0675124117470074,-0.151702335608646,0.2001952480654999,-0.3992273318359636,0.1936698933509977,0.4214556696874576,0.17554973614038816,-0.04068577709479701,0.03629118968188847,0,0,0.13696051216081528,0.08153317977039087,,
SigmaS,MC4,0.72,1.27,93.92481985284219,233.92481985284218,1.2655276595655867,0.04772634985942714,0.37646756671693327,0.22338815029989617,0.3738185619719164,0.02642146363237946,-0.3482426825264561,0.06984072332951496,-0.1415884596469853,0.19657678665766784,-0.0837161020909947,0.013191398731352638,0.4388202172105549,0.17876347488870176,-0.040353957103420685,0.0363290918099713,0,0,0,0,-0.0108470126705901,0.019803824587362892
Lambda,M2,0.72,1.32,187.9316690699952,307.9316690699952,1.0193098744152675,0.016470256821785156,0.6116441713324767,0.010908599615909287,0.25218932689634244,0.002095319483223168,-0.10590405947602222,0.02542186459631962,,,,,,,,,,,,,,
Lambda,M3,0.72,1.32,36.445721931548285,128.4859429590873,0.9894951017911608,0.0399937524660674,0.8300269933605493,0.14257849984377224,0.4007982053667708,0.02385163806193169,-0.149680369855833,0.05891523732344625,-0.31519232659450247,0.10513414997884868,-0.11619126995954743,0.011414018984410135,0.09201705477355493,0.1525768765806017,0.017172951091147852,0.021567434422193034,,,,,,
Lambda,MF4,0.72,1.32,36.41127432888677,130.49204424768766,0.9818603527302514,0.07989801477656555,0.9757672599007134,1.0424850532651562,0.39942897027752877,0.0256084414619987,-0.1477810309753581,0.06071146199465299,-0.6581989437831407,2.365475960430022,-0.11607009135117113,0.011506143975388655,0.0827487209819672,0.16050776247377227,0.019025479480947995,0.024657872116267993,0.2325927366041083,1.5630675604657007,,,,
Lambda,MA4,0.72,1.32,38.201906389712754,168.20190638971275,0.9886869689545077,0.03949190524354029,0.8262548857111822,0.14459811300226266,0.4154276575067335,0.0699852116620413,-0.150272060380784,0.05925346487835523,-0.3151436904123437,0.1072737486392451,-0.1377329133760033,0.10253968203613861,0.0981375650595191,0.13890344791100154,0.01516995947090058,0.019601917418700057,0,0,0.009121580961356936,0.045177901057932006,,
Lambda,MC4,0.72,1.32,30.598247464783295,160.5982474647833,0.9825409234898899,0.03989947031293606,0.8236518902856818,0.14282437557719097,0.4150691741666902,0.023184493303729403,-0.1464719984053084,0.060918417774676714,-0.2676309504959514,0.11979512935494774,-0.11435045798164906,0.011742525188784991,0.08273484560164142,0.14505736690400406,0.013376809672060216,0.01656412693336782,0,0,0,0,-0.04173228567404944,0.012778374768215132
Sigma,M2,0.72,1.32,785.8045398961966,905.8045398961966,0.8926879014620102,0.011108065881615281,0.6427588782370923,0.007991535787196136,0.29778726358398233,0.0015325701600354957,-0.0897900619775818,0.018763081693439224,,,,,,,,,,,,,,
Sigma,M3,0.72,1.32,120.20562198112532,129.602741626415,0.8442963721095367,0.023205460057390326,0.8746210781997832,0.08133078264831517,0.5604510995044538,0.018813811453307183,-0.14836445162600378,0.037326105753949346,-0.412159080492796,0.07010009727982208,-0.18696757494432553,0.009898393282597562,0.22319789358973027,0.09692542081793001,-0.012792199701919808,0.01853155868880149,,,,,,
Sigma,MF4,0.72,1.32,115.06489997367427,131.55493108072534,0.9306406017168194,0.03553008748641051,-0.9132349291970683,0.3937329762134141,0.5597746977714992,0.019544089390445052,-0.15304134915005696,0.03884829768382268,3.9372000834663012,0.9383139746785538,-0.18671328912422425,0.010044176492788548,0.23926515676970272,0.09936361550844741,-0.01196580492367623,0.018705539417013632,-2.9430307602071153,0.6230563930881825,,,,
Sigma,MA4,0.72,1.32,122.9256254645275,252.9256254645275,0.8362277972729786,0.023121342118704424,0.8554362502644466,0.08115552204281107,0.6533302320234562,0.026061242215410507,-0.14437924071945468,0.03622147939841114,-0.3854561299525804,0.07173415017894313,-0.33757217233551784,0.043022922584747936,0.21820293149704323,0.09395472099985497,-0.013840651568538687,0.017419271318510853,0,0,0.0645065521486588,0.019627713282853704,,
